churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,total_dayminutos,total_daycalls,total_daycharge,total_eveminutos,total_evecalls,total_evecharge,total_nightminutos,total_nightcalls,total_nightcharge,total_intlminutos,total_intlcalls,total_intlcharge,numbercustomerservicecalls,accountlength_log,numbervmailmessages_log,total_dayminutos_log,total_daycalls_log,total_daycharge_log,total_eveminutos_log,total_evecalls_log,total_evecharge_log,total_nightminutos_log,total_nightcalls_log,total_nightcharge_log,total_intlminutos_log,total_intlcalls_log,total_intlcharge_log,numbercustomerservicecalls_log
No,67.0,no,no,0.0,284.5,104.0,48.37,88.6,71.0,7.53,171.4,93.0,7.71,12.5,4.0,3.38,1.0,4.219507705176107,0.0,5.654242029096065,4.653960350157523,3.8993429522707714,4.4953553199808844,4.276666119016055,2.143589361503588,5.149817358229592,4.543294782270004,2.1644717908644115,2.6026896854443837,1.6094379124341003,1.4770487243883548,0.6931471805599453
No,142.0,no,no,0.0,131.7,85.0,22.39,239.6,118.0,20.37,235.1,77.0,10.58,8.9,3.0,2.4,1.0,4.962844630259907,0.0,4.888090941338162,4.454347296253507,3.1523085805960878,5.483135803540579,4.77912349311153,3.0619880693310564,5.464255444091467,4.356708826689592,2.449279472144849,2.2925347571405443,1.3862943611198906,1.2237754316221157,0.6931471805599453
No,183.0,no,yes,31.0,211.9,126.0,36.02,224.3,125.0,19.07,226.2,125.0,10.18,13.8,2.0,3.73,1.0,5.214935757608986,3.4657359027997265,5.360822571899434,4.844187086458591,3.6114583071453517,5.4174328474381985,4.836281906951478,2.9992261628082466,5.4258306868469965,4.836281906951478,2.414126467726953,2.6946271807700692,1.0986122886681096,1.5539252025038417,0.6931471805599453
No,202.0,no,no,0.0,168.9,88.0,28.71,235.8,98.0,20.04,273.2,108.0,12.29,14.6,3.0,3.94,3.0,5.313205979041787,0.0,5.135210028677887,4.48863636973214,3.391483689474516,5.46721590300985,4.59511985013459,3.046425387869509,5.613857767128214,4.6913478822291435,2.587011872725154,2.747270914255491,1.3862943611198906,1.597365331199831,1.3862943611198906
No,24.0,yes,no,0.0,230.5,126.0,39.19,184.7,128.0,15.7,159.1,152.0,7.16,10.6,3.0,2.86,1.0,3.2188758248682006,0.0,5.444579873526289,4.844187086458591,3.6936182084611096,5.22413246835866,4.859812404361672,2.8154087194227095,5.075798620002669,5.030437921392435,2.0992441689760155,2.451005098112319,1.3862943611198906,1.3506671834767394,0.6931471805599453
No,36.0,no,no,0.0,195.5,77.0,33.24,156.3,108.0,13.29,217.8,133.0,9.8,7.3,2.0,1.97,1.0,3.6109179126442243,0.0,5.280662431309316,4.356708826689592,3.5333945512735414,5.058154810064233,4.6913478822291435,2.659559991941776,5.388158070547826,4.897839799950911,2.379546134130174,2.1162555148025524,1.0986122886681096,1.0885619528146082,0.6931471805599453
No,167.0,no,no,0.0,112.3,101.0,19.09,204.8,140.0,17.41,141.2,118.0,6.35,13.3,2.0,3.59,1.0,5.123963979403259,0.0,4.730039168033961,4.624972813284271,3.000222178826843,5.326904823399949,4.948759890378168,2.9128939952449864,4.95723451736914,4.77912349311153,1.9947003132247452,2.6602595372658615,1.0986122886681096,1.5238800240724537,0.6931471805599453
No,118.0,no,no,0.0,103.6,107.0,17.61,82.0,149.0,6.97,169.5,103.0,7.63,6.6,6.0,1.78,0.0,4.77912349311153,0.0,4.650143551630823,4.68213122712422,2.9236990706541595,4.418840607796598,5.0106352940962555,2.075684492802124,5.1387352967235715,4.6443908991413725,2.1552445050953364,2.028148247292285,1.9459101490553132,1.0224509277025458,0.0
No,136.0,no,no,0.0,121.5,80.0,20.66,220.1,97.0,18.71,179.5,94.0,8.08,10.4,5.0,2.81,1.0,4.919980925828125,0.0,4.808111029984782,4.394449154672439,3.0754672415728446,5.3986150878634005,4.584967478670572,2.9811261211646287,5.195730777772936,4.553876891600541,2.206074192613202,2.4336133554004498,1.791759469228055,1.3376291891386096,0.6931471805599453
No,77.0,no,no,0.0,175.8,116.0,29.89,156.2,125.0,13.28,237.4,106.0,10.68,5.0,4.0,1.35,0.0,4.356708826689592,0.0,5.175019150203543,4.762173934797756,3.43043250693049,5.057518879995106,4.836281906951478,2.658859956911438,5.473949935191195,4.672828834461906,2.4578779774000807,1.791759469228055,1.6094379124341003,0.8544153281560676,0.0
No,85.0,no,no,0.0,187.0,95.0,31.79,163.6,136.0,13.91,212.3,105.0,9.55,7.9,2.0,2.13,2.0,4.454347296253507,0.0,5.236441962829949,4.564348191467836,3.4901235908565567,5.103518288242969,4.919980925828125,2.702032128776647,5.362699625477305,4.663439094112067,2.3561258599220753,2.186051276738094,1.0986122886681096,1.1410330045520618,1.0986122886681096
No,133.0,no,no,0.0,165.9,98.0,28.2,161.9,110.0,13.76,208.9,120.0,9.4,11.2,4.29635392,3.02,2.0,4.897839799950911,0.0,5.11739483066779,4.59511985013459,3.374168709274236,5.093136515607999,4.709530201312334,2.6919208191723265,5.346631226826587,4.795790545596741,2.341805806147327,2.501435951739211,2.4849066497880004,1.3912819026309298,1.0986122886681096
No,122.0,no,no,0.0,152.0,86.0,25.84,162.8,61.0,13.84,161.9,98.0,7.29,9.3,3.0,2.51,1.0,4.812184355372417,0.0,5.030437921392435,4.465908118654584,3.289893312103481,5.098646171418969,4.127134385045092,2.6973262377392344,5.093136515607999,4.59511985013459,2.115049969147204,2.33214389523559,1.3862943611198906,1.2556160374777745,0.6931471805599453
No,52.0,yes,yes,27.0,207.5,92.0,35.28,182.8,92.0,15.54,189.0,68.0,8.5,9.8,3.0,2.65,2.0,3.970291913552122,3.332204510175204,5.339939041238856,4.532599493153256,3.591266625246936,5.213848209921586,4.532599493153256,2.805781689595545,5.247024072160486,4.23410650459726,2.2512917986064953,2.379546134130174,1.3862943611198906,1.2947271675944,1.0986122886681096
No,136.0,no,no,0.0,232.9,119.0,39.59,191.0,103.0,16.24,222.5,59.0,10.01,10.7,3.0,2.89,0.0,4.919980925828125,0.0,5.454893673590133,4.787491742782046,3.7035217308508064,5.2574953720277815,4.6443908991413725,2.847232265235547,5.409411414053624,4.0943445622221,2.3988039507345884,2.4595888418037104,1.3862943611198906,1.358409157630355,0.0
No,19.0,no,no,0.0,146.8,99.0,24.96,190.5,101.0,16.19,146.1,68.0,6.57,9.3,2.0,2.51,0.0,2.995732273553991,0.0,4.995860008514102,4.605170185988092,3.2565568918358894,5.254887808620701,4.624972813284271,2.844327819394758,4.991112627607392,4.23410650459726,2.0241930674493576,2.33214389523559,1.0986122886681096,1.2556160374777745,0.0
No,140.0,no,no,0.0,201.9,114.0,34.32,181.7,97.0,15.44,184.5,122.0,8.3,12.1,10.0,3.27,0.0,4.948759890378168,0.0,5.312713246831769,4.74493212836325,3.564449375735759,5.207845463383961,4.584967478670572,2.7997173896280336,5.22305488204749,4.812184355372417,2.2300144001592104,2.5726122302071057,2.3978952727983707,1.4516138272405332,0.0
No,119.0,no,no,0.0,121.4,95.0,20.64,230.9,81.0,19.63,163.6,103.0,7.36,13.8,4.0,3.73,2.0,4.787491742782046,0.0,4.807294370078226,4.564348191467836,3.074543453978281,5.446306244261486,4.406719247264253,3.0267463270831603,5.103518288242969,4.6443908991413725,2.1234584270966104,2.6946271807700692,1.6094379124341003,1.5539252025038417,1.0986122886681096
No,139.0,no,no,0.0,201.8,121.0,34.31,238.6,89.0,20.28,174.1,151.0,7.83,13.5,4.0,3.65,1.0,4.941642422609304,0.0,5.312220271717028,4.804021044733257,3.564166209940295,5.478970866241294,4.499809670330265,3.0577676644734435,5.165357239291806,5.0238805208462765,2.178155014615869,2.6741486494265287,1.6094379124341003,1.536867219599265,0.6931471805599453
No,122.0,no,no,0.0,265.7,130.0,45.17,200.63656,116.0,17.054322,140.3,103.0,6.31,8.7,1.0,2.35,3.0,4.812184355372417,0.0,5.586124431187969,4.875197323201151,3.8323302365188976,3.877431560658527,4.762173934797756,1.6134299337036377,4.950885289690482,4.6443908991413725,1.9892432737616872,2.272125885509337,0.6931471805599453,1.208960345836975,1.3862943611198906
No,80.0,no,yes,34.0,243.4,96.0,41.38,102.3,115.0,8.7,217.8,95.0,9.8,12.2,3.0,3.29,1.0,4.394449154672439,3.5553480614894135,5.4988062272974405,4.574710978503383,3.746676552840153,4.637637376125593,4.7535901911063645,2.272125885509337,5.388158070547826,4.564348191467836,2.379546134130174,2.580216829592325,1.3862943611198906,1.4562867329399256,0.6931471805599453
No,116.0,no,no,0.0,152.4,101.0,25.91,191.0,90.0,16.24,143.0,96.0,6.44,11.1,9.0,3.0,0.0,4.762173934797756,0.0,5.0330488889331555,4.624972813284271,3.2924979647388146,5.2574953720277815,4.51085950651685,2.847232265235547,4.969813299576001,4.574710978503383,2.0068708488450007,2.4932054526026954,2.302585092994046,1.3862943611198906,0.0
No,87.0,no,no,0.0,139.7,112.0,23.75,226.8,62.0,19.28,168.5,65.0,7.58,15.1,7.0,4.08,1.0,4.477336814478207,0.0,4.946629964120343,4.727387818712341,3.2088254890146994,5.428468051013081,4.143134726391533,3.0096351787229825,5.1328529268205045,4.189654742026425,2.149433913499871,2.7788192719904172,2.0794415416798357,1.6253112615903906,0.6931471805599453
No,7.0,no,no,0.0,170.2,83.0,28.93,137.2,123.0,11.66,188.0,67.0,8.46,11.1,7.0,3.0,2.0,2.0794415416798357,0.0,5.1428324637076415,4.430816798843313,3.3988613218646075,4.92870191133357,4.820281565605037,2.5384474167160302,5.241747015059643,4.219507705176107,2.247072383063787,2.4932054526026954,2.0794415416798357,1.3862943611198906,1.0986122886681096
Yes,25.0,no,no,0.0,144.1,111.0,24.5,224.8,89.0,19.11,132.9,110.0,5.98,13.6,3.0,3.67,4.0,3.258096538021482,0.0,4.977423159890142,4.718498871295094,3.2386784521643803,5.419649651715562,4.499809670330265,3.001217203784561,4.897093252697127,4.709530201312334,1.943048916774281,2.681021528714291,1.3862943611198906,1.541159071680806,1.6094379124341003
No,133.0,no,no,0.0,128.9,85.0,21.91,201.4,93.0,17.12,275.3,103.0,12.39,11.1,3.0,3.0,1.0,4.897839799950911,0.0,4.866764923676554,4.454347296253507,3.1315734964654043,5.310245937413311,4.543294782270004,2.8970163006148333,5.621487231929371,4.6443908991413725,2.5945081597030812,2.4932054526026954,1.3862943611198906,1.3862943611198906,0.6931471805599453
No,63.0,no,no,0.0,180.2889,107.0,30.649668,200.63656,142.0,17.054322,252.5,131.0,11.36,5.6,3.0,1.51,0.0,4.1588830833596715,0.0,2.028148247292285,4.68213122712422,0.7514160886839212,5.886937017754048,4.962844630259907,3.451256581534892,5.535363823031238,4.882801922586371,2.514465452029545,1.8870696490323797,1.3862943611198906,0.9202827531436926,0.0
No,120.0,no,no,0.0,94.3,97.0,16.03,181.5,91.0,15.43,176.5,149.0,7.94,9.6,4.0,2.59,1.0,4.795790545596741,0.0,4.557029810660157,4.584967478670572,2.834976494674597,5.206750173022546,4.5217885770490405,2.799108932049177,5.178970608915471,5.0106352940962555,2.190535589185423,2.3608540011180215,1.6094379124341003,1.2781522025001875,0.6931471805599453
No,39.0,no,yes,17.0,230.7,122.0,39.22,207.1,85.0,17.6,208.9,73.0,9.4,9.2,1.0,2.48,3.0,3.6888794541139363,2.8903717578961645,5.44544343143833,4.812184355372417,3.6943643843445058,5.338018733399589,4.454347296253507,2.9231615807191558,5.346631226826587,4.304065093204169,2.341805806147327,2.322387720290225,0.6931471805599453,1.247032293786383,1.3862943611198906
Yes,132.0,yes,no,0.0,144.3,70.0,24.53,231.5,125.0,19.68,304.3,137.0,13.69,7.0,2.0,1.89,1.0,4.890349128221754,0.0,4.9788005705762375,4.2626798770413155,3.2398542312533927,5.448890225027411,4.836281906951478,3.0291670496402285,5.721294899740832,4.927253685157205,2.6871669901857858,2.0794415416798357,1.0986122886681096,1.0612565021243408,0.6931471805599453
No,108.0,no,yes,30.0,126.0,124.0,21.42,202.4,84.0,17.2,186.4,99.0,8.39,8.6,1.0,2.32,1.0,4.6913478822291435,3.4339872044851463,4.844187086458591,4.8283137373023015,3.109953417644014,5.315174483614459,4.442651256490317,2.9014215940827497,5.2332453698043215,4.605170185988092,2.2396452932201716,2.2617630984737906,0.6931471805599453,1.199964782928397,0.6931471805599453
No,155.0,no,no,0.0,281.6,103.0,47.87,152.7,82.0,12.98,196.8,86.0,8.86,7.4,3.0,2.0,2.0,5.049856007249537,0.0,5.644032470250427,4.6443908991413725,3.8891637112820634,5.03500265054455,4.418840607796598,2.637627736805664,5.287256419188612,4.465908118654584,2.288486168614544,2.128231705849268,1.3862943611198906,1.0986122886681096,1.0986122886681096
Yes,152.0,no,no,0.0,298.1,113.0,50.68,228.0,119.0,19.38,228.1,98.0,10.26,8.2,4.0,2.21,4.0,5.030437921392435,0.0,5.700777965635902,4.736198448394496,3.945070859474346,5.43372200355424,4.787491742782046,3.0145540277945786,5.43415858945945,4.59511985013459,2.421256622711544,2.2192034840549946,1.6094379124341003,1.1662709371419244,1.6094379124341003
No,76.0,no,no,0.0,143.3,98.0,24.36,309.1,101.0,26.27,207.3,122.0,9.33,11.4,3.0,3.08,2.0,4.343805421853684,0.0,4.971894465779825,4.59511985013459,3.233173129569025,5.736894826106403,4.624972813284271,3.305787196857497,5.3389793482669266,4.812184355372417,2.3350522831315472,2.517696472610991,1.3862943611198906,1.4060969884160703,1.0986122886681096
No,95.0,no,no,0.0,88.0,81.0,14.96,145.9,109.0,12.4,237.7,90.0,10.7,9.8,2.0,2.65,2.0,4.564348191467836,0.0,4.48863636973214,4.406719247264253,2.7700855920216627,4.989752083179832,4.700480365792417,2.5952547069568657,5.4752075333447845,4.51085950651685,2.4595888418037104,2.379546134130174,1.0986122886681096,1.2947271675944,1.0986122886681096
No,120.0,no,no,0.0,121.0,139.0,20.57,270.4,121.0,22.98,141.0,90.0,6.35,5.3,8.0,1.43,1.0,4.795790545596741,0.0,4.804021044733257,4.941642422609304,3.071303460401065,5.603593747400769,4.804021044733257,3.177220149599368,4.955827057601261,4.51085950651685,1.9947003132247452,1.840549633397487,2.1972245773362196,0.8878912573524571,0.6931471805599453
No,51.0,no,yes,0.0,212.9,80.0,36.19,236.1,57.0,20.07,187.6,99.0,8.44,8.8,4.0,2.38,2.0,3.9512437185814275,0.0,5.36550861608836,4.394449154672439,3.6160399079369787,5.46848199307136,4.060443010546419,3.0478502278160975,5.239628370199357,4.605170185988092,2.2449559801574095,2.2823823856765264,1.6094379124341003,1.2178757094949273,1.0986122886681096
No,61.0,no,no,0.0,217.5,116.0,36.98,258.5,108.0,21.97,210.4,99.0,9.47,8.7,3.0,2.35,1.0,4.127134385045092,0.0,5.3867860145356445,4.762173934797756,3.63705970538414,5.558756702605943,4.6913478822291435,3.134189016701007,5.353752073436137,4.605170185988092,2.3485140248824456,2.272125885509337,1.3862943611198906,1.208960345836975,0.6931471805599453
No,17.0,no,no,0.0,138.1,115.0,23.48,196.5,55.0,16.7,213.9,100.0,9.63,11.7,4.0,3.16,1.0,2.8903717578961645,0.0,4.935193098929397,4.7535901911063645,3.1978564576441255,5.285738584341177,4.02535169073515,2.8735646395797834,5.370172803648464,4.61512051684126,2.363680192353857,2.5416019934645457,1.6094379124341003,1.425515074273172,0.6931471805599453
No,98.0,no,yes,40.0,212.1,90.0,36.06,233.9,110.0,19.88,234.0,84.0,10.53,7.1,4.0,1.92,0.0,4.59511985013459,3.713572066704308,5.361761539104571,4.51085950651685,3.6125382208572137,5.459159891664867,4.709530201312334,3.038791763014438,5.459585514144159,4.442651256490317,2.4449523342809676,2.0918640616783932,1.6094379124341003,1.0715836162801904,0.0
No,181.0,no,yes,16.0,196.0,85.0,33.32,107.1,119.0,9.1,205.9,110.0,9.27,9.7,1.0,2.62,1.0,5.204006687076795,2.833213344056216,5.2832037287379885,4.454347296253507,3.5357282746197614,4.683056724645162,4.787491742782046,2.312535423847214,5.332235584751498,4.709530201312334,2.329227023940467,2.3702437414678603,0.6931471805599453,1.2864740258376797,0.6931471805599453
No,114.0,no,yes,23.0,186.2,95.0,31.65,258.3,129.0,21.96,183.9,93.0,8.28,7.8,6.0,2.11,0.0,4.74493212836325,3.1780538303479458,5.232177564043492,4.564348191467836,3.48584485572244,5.5579856925446185,4.867534450455582,3.133753571451366,5.219815138393079,4.543294782270004,2.2278615467981093,2.174751721484161,1.9459101490553132,1.1346227261911428,0.0
No,111.0,yes,no,0.0,145.8,106.0,24.79,172.5,143.0,14.66,143.9,123.0,6.48,11.9,4.0,3.21,1.0,4.718498871295094,0.0,4.9890711161804155,4.672828834461906,3.2499868198932536,5.156177599386914,4.969813299576001,2.751109690562657,4.976043849326636,4.820281565605037,2.012232791986386,2.5572273113676265,1.6094379124341003,1.43746264769429,0.6931471805599453
No,160.0,no,yes,33.0,137.0,100.0,23.29,203.5,82.0,17.3,218.7,64.0,9.84,5.8,4.0,1.57,2.0,5.081404364984463,3.5263605246161616,4.927253685157205,4.61512051684126,3.190064743014081,5.320567975482857,4.418840607796598,2.9069010598473755,5.392262979390565,4.174387269895637,2.3832429960115,1.916922612182061,1.6094379124341003,0.9439058989071285,1.0986122886681096
No,58.0,no,no,0.0,191.3,120.0,32.52,216.4,124.0,18.39,100.3,132.0,4.51,8.6,9.0,2.32,3.0,4.07753744390572,0.0,5.259056652594734,4.795790545596741,3.5121422756138823,5.381738974687109,4.8283137373023015,2.9647574692545606,4.618086411254637,4.890349128221754,1.706564623164823,2.2617630984737906,2.302585092994046,1.199964782928397,1.3862943611198906
No,71.0,no,no,0.0,232.7,97.0,39.56,208.2,85.0,17.7,194.3,113.0,8.74,10.2,7.0,2.75,1.0,4.276666119016055,0.0,5.454038241544812,4.584967478670572,3.702782359282928,5.343290732190768,4.454347296253507,2.928523523860541,5.274536837882633,4.736198448394496,2.2762411176544437,2.4159137783010487,2.0794415416798357,1.3217558399823195,0.6931471805599453
No,89.0,no,no,0.0,86.0,105.0,14.62,215.5,102.0,18.32,185.7,83.0,8.36,8.2,3.0,2.21,3.0,4.499809670330265,0.0,4.465908118654584,4.663439094112067,2.7485521444115397,5.377590547442544,4.634728988229636,2.961140828784372,5.2295030505476765,4.430816798843313,2.2364452904895007,2.2192034840549946,1.3862943611198906,1.1662709371419244,1.3862943611198906
No,71.0,no,yes,24.0,139.8,58.0,23.77,253.8,110.0,21.57,252.8,113.0,11.38,11.1,6.0,3.0,1.0,4.276666119016055,3.2188758248682006,4.947340443723942,4.07753744390572,3.209633243501268,5.540478923698008,4.709530201312334,3.1166215908294443,5.536546555280287,4.736198448394496,2.5160822672564502,2.4932054526026954,1.9459101490553132,1.3862943611198906,0.6931471805599453
Yes,141.0,no,no,0.0,301.4,87.0,51.24,269.2,111.0,22.88,148.6,95.0,6.69,14.4,5.0,3.89,0.0,4.955827057601261,0.0,5.711750644305378,4.477336814478207,3.9558484849681754,5.5991624255260986,4.718498871295094,3.1730412885244013,5.007965065540377,4.564348191467836,2.0399207835175526,2.7343675094195836,1.791759469228055,1.5871923034867808,0.0
No,1.0,no,no,0.0,195.0,81.0,33.15,266.2,123.0,22.63,213.9,132.0,9.63,11.1,6.0,3.0,0.0,0.6931471805599453,0.0,5.278114659230518,4.406719247264253,3.530762586016799,5.58799744166249,4.820281565605037,3.1625170911988163,5.370172803648464,4.890349128221754,2.363680192353857,2.4932054526026954,1.9459101490553132,1.3862943611198906,0.0
No,50.0,no,no,0.0,202.0,106.0,34.34,174.7,70.0,14.85,152.9,92.0,6.88,6.0,6.0,1.62,4.0,3.9318256327243257,0.0,5.313205979041787,4.672828834461906,3.5650154668915506,5.168777995193051,4.2626798770413155,2.7631695003232895,5.0363030408448335,4.532599493153256,2.064327903869788,1.9459101490553132,1.9459101490553132,0.9631743177730056,1.6094379124341003
Yes,38.0,yes,no,0.0,211.6,87.0,35.97,106.9,68.0,9.09,239.2,99.0,10.76,14.1,4.29635392,3.81,0.0,3.6635616461296463,0.0,5.359412465907847,4.477336814478207,3.6101067729485403,4.681204872264089,4.23410650459726,2.3115448343655176,5.481471909645883,4.605170185988092,2.464703942470481,2.714694743820879,2.4849066497880004,1.5706970841176697,0.0
Yes,110.0,no,no,0.0,272.5,113.0,46.33,288.9,113.0,24.56,172.4,96.0,7.76,10.1,5.0,2.73,2.0,4.709530201312334,0.0,5.611301621862036,4.736198448394496,3.8571443439181565,5.66953603592761,4.736198448394496,3.241028629509334,5.155601064346442,4.574710978503383,2.1701959049483,2.4069451083182885,1.791759469228055,1.3164082336557241,1.0986122886681096
Yes,77.0,yes,no,0.0,323.7,106.0,55.03,139.2,99.0,11.83,204.4,89.0,9.2,8.5,3.0,2.3,1.5704,4.356708826689592,0.0,5.7829016791088,4.672828834461906,4.025887261577193,4.94306997460049,4.605170185988092,2.551786178627545,5.324959297494458,4.499809670330265,2.322387720290225,2.2512917986064953,1.3862943611198906,1.1939224684724346,1.9459101490553132
No,155.0,no,no,0.0,214.2,121.0,36.41,199.5,68.0,16.96,216.8,132.0,9.76,11.7,10.0,3.16,3.0,5.049856007249537,0.0,5.371567828287629,4.804021044733257,3.6219380483600547,5.300814246746624,4.23410650459726,2.8881470628740535,5.38357721049886,4.890349128221754,2.3758355547336385,2.5416019934645457,2.3978952727983707,1.425515074273172,1.3862943611198906
Yes,65.0,no,no,0.0,143.6,98.0,24.41,187.7,96.0,15.95,200.2,104.0,9.01,9.3,2.0,2.51,3.0,4.189654742026425,0.0,4.973971309724664,4.59511985013459,3.2351427973320726,5.240158452374504,4.574710978503383,2.830267833826459,5.304299438225584,4.653960350157523,2.303584593327129,2.33214389523559,1.0986122886681096,1.2556160374777745,1.3862943611198906
No,102.0,no,yes,32.0,135.7,108.0,23.07,216.5,134.0,18.4,160.5,125.0,7.22,13.0,7.0,3.51,1.0,4.634728988229636,3.4965075614664802,4.917788743729904,4.6913478822291435,3.1809662517949806,5.382198850528739,4.90527477843843,2.9652730660692823,5.084505142662711,4.836281906951478,2.1065702090680887,2.639057329615259,2.0794415416798357,1.5062971535145868,0.6931471805599453
